"","Date.Time","Tmp_XL","pH_XL","Salt_XL","Tmp_L","pH_L","Salt_L","Tmp_A","pH_A","Salt_A"
"49",2018-06-08 03:45:00,"26.4","7.30","30.3","26.3","7.59","32.5","26.3","7.79","33.9"
"50",2018-06-08 03:50:00,"26.4","7.41","30.3","26.3","7.59","32.5","26.3","7.79","33.9"
"51",2018-06-08 03:55:00,"26.4","7.36","30.3","26.3","7.57","32.4","26.3","7.79","33.9"
"52",2018-06-08 04:00:00,"26.4","7.32","30.3","26.3","7.61","32.5","26.3","7.80","33.9"
"53",2018-06-08 04:05:00,"26.4","7.24","30.3","26.3","7.57","32.5","26.3","7.80","33.9"
"54",2018-06-08 04:10:00,"26.4","7.39","30.3","26.3","7.59","32.4","26.3","7.80","33.9"
"55",2018-06-08 04:15:00,"26.4","7.34","30.3","26.3","7.59","32.5","26.3","7.80","33.9"
"56",2018-06-08 04:20:00,"26.4","7.30","30.3","26.3","7.57","32.4","26.3","7.80","33.9"
"57",2018-06-08 04:25:00,"26.4","7.41","30.3","26.3","7.61","32.5","26.3","7.80","33.9"
"58",2018-06-08 04:30:00,"26.4","7.38","30.3","26.3","7.57","32.5","26.3","7.79","33.9"
"59",2018-06-08 04:35:00,"26.4","7.34","30.3","26.3","7.60","32.5","26.3","7.77","33.9"
"60",2018-06-08 04:40:00,"26.4","7.30","30.3","26.3","7.57","32.4","26.3","7.76","33.9"
"61",2018-06-08 04:45:00,"26.4","7.41","30.3","26.3","7.59","32.5","26.3","7.76","33.9"
"62",2018-06-08 04:50:00,"26.4","7.36","30.3","26.3","7.61","32.5","26.3","7.75","33.9"
"63",2018-06-08 04:55:00,"26.4","7.32","30.3","26.3","7.57","32.5","26.3","7.75","33.9"
"64",2018-06-08 05:00:00,"26.3","7.26","30.3","26.3","7.60","32.5","26.3","7.75","33.9"
"65",2018-06-08 05:05:00,"26.3","7.38","30.3","26.3","7.57","32.5","26.3","7.75","33.9"
"66",2018-06-08 05:10:00,"26.3","7.33","30.3","26.3","7.57","32.4","26.2","7.74","33.9"
"67",2018-06-08 05:15:00,"26.3","7.24","30.3","26.3","7.60","32.5","26.2","7.74","33.9"
"68",2018-06-08 05:20:00,"26.3","7.39","30.3","26.3","7.57","32.5","26.2","7.74","33.8"
"69",2018-06-08 05:25:00,"26.3","7.34","30.3","26.2","7.59","32.4","26.2","7.75","33.8"
"70",2018-06-08 05:30:00,"26.3","7.29","30.3","26.2","7.61","32.4","26.2","7.75","33.8"
"71",2018-06-08 05:35:00,"26.3","7.41","30.3","26.2","7.57","32.4","26.2","7.75","33.8"
"72",2018-06-08 05:40:00,"26.3","7.38","30.3","26.2","7.60","32.4","26.2","7.76","33.8"
"73",2018-06-08 05:45:00,"26.3","7.33","30.3","26.2","7.59","32.5","26.2","7.77","33.8"
"74",2018-06-08 05:50:00,"26.3","7.26","30.3","26.2","7.59","32.5","26.2","7.77","33.8"
"75",2018-06-08 05:55:00,"26.3","7.39","30.3","26.2","7.61","32.4","26.2","7.77","33.8"
"76",2018-06-08 06:00:00,"26.3","7.35","30.3","26.2","7.57","32.4","26.2","7.78","33.8"
"77",2018-06-08 06:05:00,"26.3","7.30","30.3","26.2","7.60","32.4","26.2","7.78","33.8"
"78",2018-06-08 06:10:00,"26.3","7.41","30.3","26.2","7.57","32.3","26.2","7.79","33.8"
"79",2018-06-08 06:15:00,"26.3","7.38","30.3","26.2","7.59","32.0","26.2","7.79","33.8"
"80",2018-06-08 06:20:00,"26.3","7.34","30.2","26.2","7.59","31.9","26.2","7.80","33.8"
"81",2018-06-08 06:25:00,"26.3","7.30","30.2","26.2","7.57","31.6","26.2","7.80","33.8"
"82",2018-06-08 06:30:00,"26.3","7.41","30.2","26.2","7.61","31.3","26.2","7.80","33.8"
"83",2018-06-08 06:35:00,"26.3","7.38","30.2","26.2","7.57","30.9","26.2","7.79","33.8"
"84",2018-06-08 06:40:00,"26.3","7.33","30.2","26.2","7.60","30.6","26.2","7.78","33.8"
"85",2018-06-08 06:45:00,"26.3","7.26","30.2","26.2","7.57","30.3","26.2","7.76","33.8"
"86",2018-06-08 06:50:00,"26.2","7.40","30.2","26.2","7.59","29.9","26.2","7.76","33.8"
"87",2018-06-08 06:55:00,"26.2","7.36","30.2","26.2","7.59","29.3","26.2","7.75","33.8"
"88",2018-06-08 07:00:00,"26.2","7.32","30.2","26.2","7.58","28.5","26.2","7.75","33.8"
"89",2018-06-08 07:05:00,"26.2","7.24","30.2","26.2","7.61","27.1","26.2","7.75","33.8"
"90",2018-06-08 07:10:00,"26.2","7.40","30.2","26.2","7.57","32.1","26.2","7.76","33.8"
"91",2018-06-08 07:15:00,"26.2","7.36","30.2","26.2","7.60","31.9","26.2","7.76","33.8"
"92",2018-06-08 07:20:00,"26.3","7.32","30.2","26.2","7.59","31.9","26.2","7.76","33.9"
"93",2018-06-08 07:25:00,"26.3","7.30","30.2","26.2","7.59","31.8","26.2","7.77","33.9"
"94",2018-06-08 07:30:00,"26.3","7.39","30.3","26.2","7.61","31.6","26.2","7.77","33.9"
"95",2018-06-08 07:35:00,"26.3","7.34","30.3","26.2","7.57","31.5","26.2","7.78","33.9"
"96",2018-06-08 07:40:00,"26.3","7.29","30.4","26.2","7.60","31.3","26.2","7.78","33.9"
"97",2018-06-08 07:45:00,"26.3","7.41","30.5","26.2","7.59","31.4","26.2","7.78","33.9"
"98",2018-06-08 07:50:00,"26.3","7.36","30.5","26.2","7.59","31.4","26.2","7.78","33.9"
"99",2018-06-08 07:55:00,"26.3","7.33","30.5","26.2","7.61","31.4","26.2","7.79","33.9"
"100",2018-06-08 08:00:00,"26.3","7.26","30.6","26.2","7.57","31.4","26.2","7.79","33.9"
"101",2018-06-08 08:05:00,"26.3","7.39","30.6","26.2","7.60","31.4","26.2","7.79","33.9"
"102",2018-06-08 08:10:00,"26.3","7.36","30.6","26.2","7.59","31.4","26.2","7.79","33.9"
"103",2018-06-08 08:15:00,"26.3","7.33","30.6","26.3","7.59","32.3","26.3","7.80","33.9"
"104",2018-06-08 08:20:00,"26.3","7.43","30.6","26.3","7.62","32.5","26.3","7.80","34.0"
"105",2018-06-08 08:25:00,"26.4","7.39","30.7","26.3","7.61","32.5","26.3","7.81","34.0"
"106",2018-06-08 08:30:00,"26.4","7.35","30.7","26.4","7.60","32.6","26.3","7.81","34.0"
"107",2018-06-08 08:35:00,"26.4","7.28","30.7","26.4","7.63","32.4","26.3","7.81","34.0"
"108",2018-06-08 08:40:00,"26.5","7.41","30.7","26.4","7.60","32.6","26.3","7.82","34.0"
"109",2018-06-08 08:45:00,"26.5","7.39","30.7","26.5","7.60","32.7","26.4","7.82","34.1"
"110",2018-06-08 08:50:00,"26.5","7.34","30.8","26.5","7.61","32.4","26.4","7.82","34.1"
"111",2018-06-08 08:55:00,"26.5","7.30","30.9","26.5","7.60","32.7","26.4","7.82","34.1"
"112",2018-06-08 09:00:00,"26.5","7.41","30.8","26.5","7.63","32.7","26.5","7.82","34.1"
"113",2018-06-08 09:05:00,"26.6","7.39","30.8","26.5","7.60","32.6","26.5","7.81","34.1"
"114",2018-06-08 09:10:00,"26.6","7.34","30.8","26.6","7.62","32.8","26.5","7.79","34.1"
"115",2018-06-08 09:15:00,"26.6","7.28","30.8","26.6","7.61","32.5","26.5","7.78","34.1"
"116",2018-06-08 09:20:00,"26.6","7.42","30.8","26.6","7.60","32.6","26.5","7.77","34.2"
"117",2018-06-08 09:25:00,"26.6","7.38","31.0","26.6","7.63","32.7","26.6","7.77","34.3"
"118",2018-06-08 09:30:00,"26.7","7.34","31.0","26.6","7.60","32.8","26.6","7.77","34.3"
"119",2018-06-08 09:35:00,"26.7","7.28","31.0","26.7","7.62","32.8","26.6","7.77","34.3"
"120",2018-06-08 09:40:00,"26.7","7.41","31.0","26.7","7.61","32.9","26.6","7.77","34.2"
"121",2018-06-08 09:45:00,"26.7","7.38","31.0","26.7","7.60","32.9","26.6","7.78","34.4"
"122",2018-06-08 09:50:00,"26.7","7.46","31.0","26.7","7.64","32.8","26.6","7.78","34.3"
"123",2018-06-08 09:55:00,"26.7","7.43","31.0","26.7","7.66","32.8","26.7","7.79","34.3"
"124",2018-06-08 10:00:00,"26.7","7.39","30.9","26.7","7.63","32.7","26.7","7.79","34.3"
"125",2018-06-08 10:05:00,"26.7","7.32","30.9","26.7","7.65","32.9","26.7","7.80","34.3"
"126",2018-06-08 10:10:00,"26.7","7.45","30.9","26.7","7.63","32.8","26.7","7.80","34.3"
"127",2018-06-08 10:15:00,"26.8","7.41","31.0","26.7","7.63","32.9","26.7","7.81","34.3"
"128",2018-06-08 10:20:00,"26.8","7.35","31.1","26.7","7.66","33.0","26.7","7.81","34.3"
"129",2018-06-08 10:25:00,"26.8","7.46","31.0","26.8","7.63","33.0","26.7","7.82","34.3"
"130",2018-06-08 10:30:00,"26.8","7.43","31.1","26.8","7.65","33.0","26.7","7.82","34.3"
"131",2018-06-08 10:35:00,"26.8","7.38","31.1","26.8","7.63","33.0","26.7","7.83","34.4"
"132",2018-06-08 10:40:00,"26.8","7.39","31.1","26.8","7.63","33.0","26.7","7.83","34.4"
"133",2018-06-08 10:45:00,"26.8","7.43","31.1","26.8","7.66","33.0","26.7","7.83","34.4"
"134",2018-06-08 10:50:00,"26.8","7.40","31.1","26.8","7.63","33.0","26.7","7.84","34.4"
"135",2018-06-08 10:55:00,"26.8","7.34","31.0","26.8","7.65","33.0","26.8","7.84","34.4"
"136",2018-06-08 11:00:00,"26.8","7.45","31.0","26.8","7.64","33.0","26.8","7.84","34.4"
"137",2018-06-08 11:05:00,"26.8","7.42","31.0","26.8","7.63","33.0","26.8","7.84","34.4"
"138",2018-06-08 11:10:00,"26.9","7.39","30.9","26.9","7.66","33.0","26.8","7.85","34.4"
"139",2018-06-08 11:15:00,"26.9","7.32","30.9","26.9","7.63","33.0","26.8","7.85","34.4"
"140",2018-06-08 11:20:00,"26.9","7.45","30.8","26.9","7.65","33.0","26.8","7.85","34.4"
"141",2018-06-08 11:25:00,"26.9","7.41","30.8","27.0","7.67","33.0","26.8","7.85","34.4"
"142",2018-06-08 11:30:00,"27.0","7.47","30.9","27.0","7.69","33.0","26.9","7.86","34.6"
"143",2018-06-08 11:35:00,"27.0","7.45","30.9","27.0","7.66","33.0","26.9","7.86","34.6"
"144",2018-06-08 11:40:00,"27.0","7.45","30.9","27.0","7.68","33.1","26.9","7.86","34.6"
"145",2018-06-08 11:45:00,"27.0","7.47","30.8","27.0","7.67","33.0","26.9","7.86","34.6"
"146",2018-06-08 11:50:00,"27.0","7.47","30.8","27.0","7.66","33.1","27.0","7.86","34.6"
"147",2018-06-08 11:55:00,"27.0","7.46","30.8","27.0","7.68","33.0","27.0","7.86","34.6"
"148",2018-06-08 12:00:00,"27.0","7.45","30.9","27.1","7.66","33.1","27.0","7.87","34.5"
"149",2018-06-08 12:05:00,"27.1","7.45","30.9","27.1","7.66","33.0","27.0","7.87","34.6"
"150",2018-06-08 12:10:00,"27.1","7.46","30.9","27.1","7.69","33.2","27.0","7.87","34.6"
"151",2018-06-08 12:15:00,"27.1","7.48","30.9","27.1","7.66","33.2","27.0","7.87","34.6"
"152",2018-06-08 12:20:00,"27.1","7.49","30.8","27.1","7.66","33.0","27.0","7.87","34.6"
"153",2018-06-08 12:25:00,"27.1","7.45","30.8","27.1","7.69","33.2","27.1","7.87","34.6"
"154",2018-06-08 12:30:00,"27.1","7.45","30.8","27.1","7.66","33.2","27.1","7.87","34.6"
"155",2018-06-08 12:35:00,"27.1","7.46","30.8","27.1","7.66","33.2","27.1","7.88","34.6"
"156",2018-06-08 12:40:00,"27.1","7.48","29.9","27.2","7.69","33.3","27.1","7.88","34.6"
"157",2018-06-08 12:45:00,"27.2","7.49","30.8","27.2","7.66","33.2","27.1","7.88","34.6"
"158",2018-06-08 12:50:00,"27.2","7.45","30.8","27.2","7.68","33.2","27.1","7.88","34.6"
"159",2018-06-08 12:55:00,"27.2","7.45","30.9","27.2","7.67","33.1","27.1","7.88","34.6"
"160",2018-06-08 13:00:00,"27.2","7.46","30.9","27.2","7.66","33.3","27.2","7.88","34.8"
"161",2018-06-08 13:05:00,"27.2","7.46","30.9","27.2","7.69","33.2","27.2","7.88","34.8"
"162",2018-06-08 13:10:00,"27.2","7.49","30.9","27.3","7.66","33.3","27.2","7.88","34.8"
"163",2018-06-08 13:15:00,"27.3","7.47","30.8","27.3","7.66","33.3","27.2","7.88","34.9"
"164",2018-06-08 13:20:00,"27.3","7.51","30.8","27.3","7.69","33.2","27.2","7.89","34.9"
"165",2018-06-08 13:25:00,"27.3","7.49","30.8","27.3","7.69","33.3","27.2","7.89","34.9"
"166",2018-06-08 13:30:00,"27.3","7.47","30.8","27.3","7.68","33.3","27.3","7.89","34.9"
"167",2018-06-08 13:35:00,"27.3","7.47","30.8","27.4","7.70","33.2","27.3","7.89","34.9"
"168",2018-06-08 13:40:00,"27.4","7.47","30.8","27.4","7.69","33.4","27.3","7.89","34.9"
"169",2018-06-08 13:45:00,"27.4","7.46","30.8","27.4","7.68","33.3","27.3","7.89","34.9"
"170",2018-06-08 13:50:00,"27.4","7.48","30.9","27.5","7.70","33.4","27.3","7.89","34.9"
"171",2018-06-08 13:55:00,"27.5","7.47","30.8","27.5","7.69","33.4","27.4","7.89","34.9"
"172",2018-06-08 14:00:00,"27.5","7.49","30.9","27.5","7.68","33.3","27.4","7.89","34.9"
"173",2018-06-08 14:05:00,"27.5","7.49","31.0","27.5","7.70","33.3","27.4","7.89","35.0"
"174",2018-06-08 14:10:00,"27.5","7.50","31.0","27.5","7.69","33.4","27.5","7.90","35.0"
"175",2018-06-08 14:15:00,"27.5","7.50","30.9","27.5","7.68","33.5","27.5","7.90","35.0"
"176",2018-06-08 14:20:00,"27.5","7.50","30.9","27.6","7.70","33.5","27.5","7.90","35.0"
"177",2018-06-08 14:25:00,"27.6","7.50","30.9","27.6","7.69","33.5","27.5","7.90","35.0"
"178",2018-06-08 14:30:00,"27.6","7.50","30.8","27.6","7.68","33.5","27.5","7.90","35.0"
"179",2018-06-08 14:35:00,"27.6","7.50","31.0","27.6","7.71","33.5","27.5","7.90","35.0"
"180",2018-06-08 14:40:00,"27.6","7.50","30.9","27.6","7.68","33.3","27.5","7.90","35.0"
"181",2018-06-08 14:45:00,"27.6","7.50","30.9","27.6","7.68","33.5","27.5","7.90","35.0"
"182",2018-06-08 14:50:00,"27.6","7.50","30.9","27.6","7.71","33.4","27.5","7.90","35.0"
"183",2018-06-08 14:55:00,"27.6","7.50","30.8","27.6","7.68","33.5","27.5","7.90","35.1"
"184",2018-06-08 15:00:00,"27.6","7.50","31.0","27.6","7.68","33.5","27.6","7.90","35.1"
"185",2018-06-08 15:05:00,"27.6","7.50","31.0","27.6","7.71","33.5","27.6","7.90","35.1"
"186",2018-06-08 15:10:00,"27.7","7.50","30.8","27.7","7.68","33.5","27.6","7.90","35.1"
"187",2018-06-08 15:15:00,"27.7","7.50","30.8","27.7","7.68","33.5","27.6","7.90","35.1"
"188",2018-06-08 15:20:00,"27.7","7.46","30.8","27.7","7.68","33.5","27.6","7.88","35.1"
"189",2018-06-08 15:25:00,"27.7","7.45","30.9","27.7","7.68","33.6","27.6","7.86","35.2"
"190",2018-06-08 15:30:00,"27.7","7.45","30.9","27.7","7.70","33.6","27.7","7.85","35.2"
"191",2018-06-08 15:35:00,"27.7","7.45","30.9","27.7","7.67","33.6","27.7","7.84","35.2"
"192",2018-06-08 15:40:00,"27.8","7.47","30.8","27.8","7.67","33.6","27.7","7.83","35.2"
"193",2018-06-08 15:45:00,"27.8","7.47","30.9","27.8","7.67","33.5","27.7","7.83","35.2"
"194",2018-06-08 15:50:00,"27.8","7.48","30.9","27.8","7.67","33.5","27.7","7.83","35.2"
"195",2018-06-08 15:55:00,"27.8","7.46","30.9","27.8","7.69","33.5","27.7","7.83","35.2"
"196",2018-06-08 16:00:00,"27.8","7.45","30.9","27.8","7.67","33.5","27.7","7.83","35.2"
"197",2018-06-08 16:05:00,"27.8","7.45","31.1","27.8","7.67","33.8","27.8","7.83","35.2"
"198",2018-06-08 16:10:00,"27.8","7.46","31.1","27.8","7.67","33.7","27.8","7.83","35.3"
"199",2018-06-08 16:15:00,"27.9","7.47","31.1","27.9","7.66","33.7","27.8","7.83","35.3"
"200",2018-06-08 16:20:00,"27.9","7.49","31.1","27.9","7.69","33.6","27.8","7.83","35.3"
"201",2018-06-08 16:25:00,"27.9","7.46","31.1","27.9","7.67","33.6","27.8","7.83","35.3"
"202",2018-06-08 16:30:00,"27.9","7.45","31.1","27.9","7.66","33.8","27.8","7.85","35.3"
"203",2018-06-08 16:35:00,"27.9","7.45","31.1","27.9","7.69","33.6","27.8","7.85","35.3"
"204",2018-06-08 16:40:00,"27.9","7.47","31.1","27.9","7.67","33.8","27.8","7.85","35.3"
"205",2018-06-08 16:45:00,"27.9","7.48","31.1","27.9","7.67","33.6","27.8","7.85","35.3"
"206",2018-06-08 16:50:00,"27.9","7.49","31.1","27.9","7.67","33.7","27.8","7.86","35.3"
"207",2018-06-08 16:55:00,"27.9","7.46","31.1","27.9","7.66","33.5","27.8","7.86","35.3"
"208",2018-06-08 17:00:00,"27.9","7.45","31.1","27.8","7.69","33.5","27.8","7.86","35.3"
"209",2018-06-08 17:05:00,"27.8","7.47","30.9","27.8","7.66","33.8","27.8","7.86","35.3"
"210",2018-06-08 17:10:00,"27.8","7.47","30.9","27.8","7.66","33.7","27.8","7.87","35.2"
"211",2018-06-08 17:15:00,"27.8","7.48","30.8","27.8","7.69","33.5","27.7","7.87","35.2"
"212",2018-06-08 17:20:00,"27.8","7.44","30.8","27.8","7.66","33.6","27.7","7.85","35.2"
"213",2018-06-08 17:25:00,"27.8","7.46","30.9","27.8","7.65","33.7","27.7","7.83","35.2"
"214",2018-06-08 17:30:00,"27.8","7.45","30.8","27.8","7.67","33.7","27.7","7.82","35.2"
"215",2018-06-08 17:35:00,"27.8","7.46","30.6","27.8","7.65","33.5","27.7","7.81","35.2"
"216",2018-06-08 17:40:00,"27.8","7.46","30.6","27.8","7.65","33.7","27.7","7.81","35.2"
"217",2018-06-08 17:45:00,"27.8","7.43","30.6","27.7","7.65","33.6","27.7","7.81","35.1"
"218",2018-06-08 17:50:00,"27.7","7.45","30.5","27.7","7.64","33.5","27.7","7.81","35.1"
"219",2018-06-08 17:55:00,"27.7","7.46","30.5","27.7","7.64","33.6","27.6","7.81","35.1"
"220",2018-06-08 18:00:00,"27.7","7.42","30.4","27.7","7.63","33.6","27.6","7.81","35.1"
"221",2018-06-08 18:05:00,"27.7","7.43","30.4","27.7","7.66","33.6","27.6","7.81","35.1"
"222",2018-06-08 18:10:00,"27.7","7.46","30.3","27.7","7.64","33.6","27.6","7.81","35.1"
"223",2018-06-08 18:15:00,"27.6","7.43","30.3","27.7","7.64","33.6","27.6","7.81","35.1"
"224",2018-06-08 18:20:00,"27.6","7.45","30.3","27.7","7.64","33.6","27.6","7.83","35.0"
"225",2018-06-08 18:25:00,"27.6","7.46","30.2","27.6","7.64","33.6","27.6","7.83","35.0"
"226",2018-06-08 18:30:00,"27.6","7.45","30.1","27.6","7.66","33.5","27.5","7.84","35.0"
"227",2018-06-08 18:35:00,"27.6","7.42","30.1","27.6","7.64","33.5","27.5","7.84","35.0"
"228",2018-06-08 18:40:00,"27.6","7.43","30.0","27.6","7.64","33.5","27.5","7.84","35.0"
"229",2018-06-08 18:45:00,"27.6","7.44","30.0","27.6","7.64","33.5","27.5","7.85","34.9"
"230",2018-06-08 18:50:00,"27.5","7.41","29.9","27.6","7.62","33.5","27.5","7.83","34.9"
"231",2018-06-08 18:55:00,"27.5","7.41","29.8","27.6","7.62","33.5","27.5","7.81","34.9"
"232",2018-06-08 19:00:00,"27.5","7.43","29.8","27.5","7.64","33.4","27.4","7.78","34.9"
"233",2018-06-08 19:05:00,"27.5","7.39","29.7","27.5","7.62","33.3","27.4","7.78","34.9"
"234",2018-06-08 19:10:00,"27.5","7.42","29.7","27.5","7.64","33.4","27.4","7.77","34.9"
"235",2018-06-08 19:15:00,"27.5","7.42","29.6","27.5","7.62","31.8","27.4","7.77","34.9"
"236",2018-06-08 19:20:00,"27.5","7.39","29.6","27.5","7.62","30.6","27.3","7.77","34.9"
"237",2018-06-08 19:25:00,"27.4","7.41","29.5","27.5","7.62","33.4","27.3","7.78","34.9"
"238",2018-06-08 19:30:00,"27.4","7.43","29.3","27.5","7.62","33.3","27.3","7.78","34.9"
"239",2018-06-08 19:35:00,"27.4","7.39","29.3","27.4","7.64","33.3","27.3","7.79","34.9"
"240",2018-06-08 19:40:00,"27.4","7.39","29.2","27.4","7.62","33.3","27.3","7.79","34.9"
"241",2018-06-08 19:45:00,"27.3","7.40","29.1","27.4","7.64","33.3","27.3","7.81","34.8"
"242",2018-06-08 19:50:00,"27.3","7.43","29.1","27.4","7.62","33.4","27.3","7.81","34.8"
"243",2018-06-08 19:55:00,"27.3","7.39","29.0","27.3","7.62","33.3","27.3","7.81","34.8"
"244",2018-06-08 20:00:00,"27.3","7.42","28.9","27.3","7.62","33.2","27.2","7.82","34.8"
"245",2018-06-08 20:05:00,"27.3","7.41","28.9","27.3","7.62","33.3","27.2","7.82","34.8"
"246",2018-06-08 20:10:00,"27.3","7.42","28.8","27.3","7.64","33.3","27.2","7.83","34.8"
"247",2018-06-08 20:15:00,"27.3","7.40","28.8","27.3","7.62","33.2","27.2","7.79","34.8"
"248",2018-06-08 20:20:00,"27.3","7.38","28.7","27.3","7.60","33.3","27.2","7.78","34.8"
"249",2018-06-08 20:25:00,"27.3","7.38","28.7","27.3","7.60","33.2","27.2","7.76","34.6"
"250",2018-06-08 20:30:00,"27.3","7.41","28.6","27.3","7.62","33.3","27.2","7.76","34.7"
"251",2018-06-08 20:35:00,"27.2","7.37","28.6","27.3","7.60","33.3","27.2","7.76","34.6"
"252",2018-06-08 20:40:00,"27.2","7.38","28.5","27.3","7.62","33.2","27.2","7.76","34.6"
"253",2018-06-08 20:45:00,"27.2","7.41","28.4","27.2","7.60","33.3","27.2","7.76","34.6"
"254",2018-06-08 20:50:00,"27.2","7.38","28.3","27.2","7.60","33.2","27.2","7.77","34.6"
"255",2018-06-08 20:55:00,"27.2","7.38","28.3","27.2","7.60","33.2","27.1","7.77","34.6"
"256",2018-06-08 21:00:00,"27.2","7.40","28.2","27.2","7.60","33.3","27.1","7.78","34.6"
"257",2018-06-08 21:05:00,"27.2","7.40","28.1","27.2","7.62","33.1","27.1","7.78","34.6"
"258",2018-06-08 21:10:00,"27.2","7.38","28.1","27.2","7.60","33.3","27.1","7.79","34.6"
"259",2018-06-08 21:15:00,"27.2","7.39","28.0","27.2","7.62","33.2","27.1","7.81","34.6"
