sample,mass,salinity,Sample.ID,Type
20180612_CRM1,59.87,33.331,CRM1,CRM
20180612_CRM2,59.65,33.331,CRM2,CRM
20180612_CRM3,60.23,33.331,CRM3,CRM
20180612_CRM4,60.83,33.331,CRM4,CRM
