sample,mass,salinity,Sample.ID,Type
20180612_Conical2,59.63,34.24,Conical2,Conical
20180612_Conical3,59.43,34.56,Conical3,Conical
20180612_Conical1,59.94,34.31,Conical1,Conical
20180612_Conical6,59.45,34.28,Conical6,Conical
20180612_Conical5,59.77,34.25,Conical5,Conical
20180612_Conical4,59.21,34.23,Conical4,Conical
20180612_Conical9,59.34,34.25,Conical9,Conical
20180612_Conical8,59.23,34.27,Conical8,Conical
20180612_Conical7,59.08,34.24,Conical7,Conical
