sample,mass,salinity,Sample.ID,Type
20180717_Tank13,59.82,34.43,Tank13,Tank
20180717_Tank10,59.73,34.4,Tank10,Tank
20180717_Tank15,59.06,34.42,Tank15,Tank
20180717_Tank14,59.78,34.5,Tank14,Tank
20180717_Tank11,59.66,34.41,Tank11,Tank
20180717_Tank12,59.79,34.43,Tank12,Tank
