sample,mass,salinity,Sample.ID,Type
20180710_JUNK15,59.97,34.45,JUNK15,JUNK
20180710_CRM1,59.92,33.607,CRM1,CRM
20180710_CRM2,59.99,33.607,CRM2,CRM
