"Sample.ID","TA","Mass","Tank","Type"
"20180607_JUNK",2242.44594386221,59.76,"Junk","Junk"
"20180607_CRM1",2209.85041235453,59.96,"CRM1","CRM"
"20180607_CRM2",2204.7944168262,59.45,"CRM2","CRM"
"20180607_Tank12",2165.4620649505,59.45,"Tank12","Tank"
"20180607_Tank11",2165.360725714,59.4,"Tank11","Tank"
"20180607_Tank14",2157.76941477891,59.12,"Tank14","Tank"
"20180607_Tank13",2156.76310064021,59.3,"Tank13","Tank"
"20180607_Tank15",2165.07497487177,59.04,"Tank15","Tank"
"20180607_Tank10",2154.01781462984,59.42,"Tank10","Tank"
