Sample.ID,TA,Mass,Tank,Type
20180725_Tank14,2209.148161,59.88,Tank14,Tank
20180725_Tank15,2201.064271,59.89,Tank15,Tank
20180725_Tank11,2203.26827,59.87,Tank11,Tank
20180725_Tank13,2198.160193,59.86,Tank13,Tank
20180725_Tank12,2197.88518,59.28,Tank12,Tank
20180725_Tank10,2199.955273,59.33,Tank10,Tank
