sample,mass,salinity,Sample.ID,Type
20180725_JUNK15,59.44,34.48,JUNK15,JUNK
20180725_CRM1,59.99,33.331,CRM1,CRM
20180725_CRM2,59.34,33.331,CRM2,CRM
