sample,mass,salinity,Sample.ID,Type
20180608_Tank14,59.75,33.96,Tank14,Tank
20180608_Tank10,59.53,34.03,Tank10,Tank
20180608_Tank11,59.84,34.03,Tank11,Tank
20180608_Tank12,59.72,33.94,Tank12,Tank
20180608_Tank13,59.33,34.03,Tank13,Tank
20180608_Tank15,59.05,34.01,Tank15,Tank
20180608_CRM3,59.32,33.331,CRM3,CRM
20180608_CRM4,59.49,33.331,CRM4,CRM
