sample,mass,salinity,Sample.ID,Type
20180708_Tank12,59.36,34.52,Tank12,Tank
20180708_Tank10,59.47,34.54,Tank10,Tank
20180708_Tank11,59.82,34.54,Tank11,Tank
20180708_Tank15,59.43,34.59,Tank15,Tank
20180708_Tank13,59.98,34.55,Tank13,Tank
20180708_Tank14,59.72,34.52,Tank14,Tank
