"Sample.ID","TA","Mass","Tank","Type"
"20180708_JUNK15",2224.66722477449,59.58,"JUNK15","JUNK"
"20180708_CRM1",2223.8734467064,59.75,"CRM1","CRM"
"20180708_CRM2",2215.65441108205,59.61,"CRM2","CRM"
