"Sample.ID","TA","Mass","Tank","Type"
"20180706_Tank10",2198.27053513167,59.37,"Tank10","Tank"
"20180706_Tank11",2199.55345474499,59.23,"Tank11","Tank"
"20180706_Tank12",2198.34699631326,59.26,"Tank12","Tank"
"20180706_Tank13",2205.05689377589,59.4,"Tank13","Tank"
"20180706_Tank14",2195.02945735457,59.67,"Tank14","Tank"
"20180706_Tank15",2184.4037005226,59.58,"Tank15","Tank"
