"Sample.ID","TA","Mass","Tank","Type"
"20180624_JUNK",2218.2911558154,59.08,"JUNK","JUNK"
"20180624_CRM1",2209.27468934141,59.11,"CRM1","CRM"
"20180624_CRM2",2217.30496192926,59.14,"CRM2","CRM"
