"Sample.ID","TA","Mass","Tank","Type"
"20180624_Tank10",2201.4070344933,59.31,"Tank10","Tank"
"20180624_Tank11",2205.85732324763,59.42,"Tank11","Tank"
"20180624_Tank12",2176.2931278476,59.63,"Tank12","Tank"
"20180624_Tank13",2158.86051465213,59.71,"Tank13","Tank"
"20180624_Tank14",2172.28939233887,59.63,"Tank14","Tank"
"20180624_Tank15",2205.2456808354,59.28,"Tank15","Tank"
"20180624_Conical16",2197.44917678896,59.22,"Conical16","Conical"
"20180624_Conical17",2210.43091645907,59.09,"Conical17","Conical"
"20180624_Conical18",2185.36869623592,59.6,"Conical18","Conical"
