sample,mass,salinity,Sample.ID,Type
20180609_Tank11,59.84,34.03,Tank11,Tank
20180609_Tank14,59.38,34.4,Tank14,Tank
20180609_Tank10,59.96,34.13,Tank10,Tank
20180609_Tank12,59.12,34.07,Tank12,Tank
20180609_Tank15,59.24,34.09,Tank15,Tank
20180609_Tank13,59.36,34.14,Tank13,Tank
