"Sample.ID","TA","Mass","Tank","Type"
"20180609_Tank11",2140.9688748989,59.84,"Tank11","Tank"
"20180609_Tank14",2135.255519134,59.38,"Tank14","Tank"
"20180609_Tank10",2130.10711272371,59.96,"Tank10","Tank"
"20180609_Tank12",2130.6609283942,59.12,"Tank12","Tank"
"20180609_Tank15",2129.80757298157,59.24,"Tank15","Tank"
"20180609_Tank13",2132.93532235982,59.36,"Tank13","Tank"
