sample,mass,salinity,Sample.ID,Type
20180711_Tank11,59.66,34.57,Tank11,Tank
20180711_Tank13,59.11,34.59,Tank13,Tank
20180711_Tank10,59.39,34.56,Tank10,Tank
20180711_Tank12,59.91,34.54,Tank12,Tank
20180711_Tank14,59.32,34.56,Tank14,Tank
20180711_Tank15,59.73,34.59,Tank15,Tank
