sample,mass,salinity,Sample.ID,Type
20180722_Tank13,59.52,34.53,Tank13,Tank
20180722_Tank12,59.39,34.49,Tank12,Tank
20180722_Tank15,59.16,34.66,Tank15,Tank
20180722_Tank11,59.66,34.49,Tank11,Tank
20180722_Tank10,59.51,34.49,Tank10,Tank
20180722_Tank14,59.26,34.47,Tank14,Tank
