sample,mass,salinity,Sample.ID,Type
20180722_JUNK15,59.5,34.66,JUNK15,JUNK
20180722_CRM1,59.04,33.331,CRM1,CRM
20180722_CRM2,59.7,33.331,CRM2,CRM
