sample,mass,salinity,Sample.ID,Type
20180704_Tank13,59.39,34.44,Tank13,Tank
20180704_Tank11,59.45,34.46,Tank11,Tank
20180704_Tank10,59.43,34.49,Tank10,Tank
20180704_Tank14,59.18,34.47,Tank14,Tank
20180704_Tank15,59.35,34.49,Tank15,Tank
20180704_Tank12,59.87,34.44,Tank12,Tank
