"Sample.ID","TA","Mass","Tank","Type"
"20180704_Tank10",2204.95982668412,59.43,"Tank10","Tank"
"20180704_Tank11",2195.36137033671,59.45,"Tank11","Tank"
"20180704_Tank12",2179.11789328933,59.87,"Tank12","Tank"
"20180704_Tank13",2190.43096717864,59.39,"Tank13","Tank"
"20180704_Tank14",2207.48150801272,59.18,"Tank14","Tank"
"20180704_Tank15",2221.21195662056,59.35,"Tank15","Tank"
