"Sample.ID","TA","Mass","Tank","Type"
"20180704_JUNK15",2217.67106870143,59,"JUNK15","JUNK"
"20180704_CRM1",2221.24569103206,59.2,"CRM1","CRM"
"20180704_CRM2",2222.93311262128,59.81,"CRM2","CRM"
