"Sample.ID","TA","Mass","Tank","Type"
"20180628_JUNK15",2229.75575464234,59.42,"JUNK15","JUNK"
"20180628_CRM1",2233.17489546255,59.31,"CRM1","CRM"
"20180628_CRM2",2230.12009537493,59.83,"CRM2","CRM"
