sample,mass,salinity,Sample.ID,Type
20180628_Tank10,59.54,34.42,Tank10,Tank
20180628_Tank11,59.01,34.42,Tank11,Tank
20180628_Tank12,59.24,34.43,Tank12,Tank
20180628_Tank13,59.29,34.44,Tank13,Tank
20180628_Tank14,59.31,34.44,Tank14,Tank
20180628_Tank15,59.71,34.44,Tank15,Tank
