"Sample.ID","TA","Mass","Tank","Type"
"20180622_Tank10",2175.437868586,59.3,"Tank10","Tank"
"20180622_Tank11",2185.03494594183,59.14,"Tank11","Tank"
"20180622_Tank12",2194.21086741961,59.18,"Tank12","Tank"
"20180622_Tank13",2209.70638604737,59.09,"Tank13","Tank"
"20180622_Tank14",2203.60520017183,59.46,"Tank14","Tank"
"20180622_Tank15",2193.81490379891,60,"Tank15","Tank"
"20180622_Conical16",2211.38810954614,60.64,"Conical16","Conical"
"20180622_Conical17",2217.30778773885,59.71,"Conical17","Conical"
"20180622_Conical18",2201.60028108041,59.68,"Conical18","Conical"
