sample,mass,salinity,Sample.ID,Type
20180720_Tank15,59.28,34.45,Tank15,Tank
20180720_Tank11,59.06,34.46,Tank11,Tank
20180720_Tank12,59.34,34.51,Tank12,Tank
20180720_Tank13,59.46,34.46,Tank13,Tank
20180720_Tank10,59.74,34.46,Tank10,Tank
20180720_Tank14,59.11,34.44,Tank14,Tank

