sample,mass,salinity,Sample.ID,Type
20180720_JUNK15,59.31,35.45,JUNK15,JUNK
20180720_CRM1,59.81,33.331,CRM1,CRM
20180720_CRM2,59.7,33.331,CRM2,CRM
