Sample.ID,TA,Mass,Tank,Type
20180720_JUNK15,2214.525106,59.16,JUNK15,JUNK
20180720_CRM1,2249.541256,59.66,CRM1,CRM
20180720_CRM2,2255.360267,59.26,CRM2,CRM
