sample,mass,salinity,Sample.ID,Type
20180707_Tank10,59.64,34.58,Tank10,Tank
20180707_Tank11,59.33,34.56,Tank11,Tank
20180707_Tank12,59.6,34.58,Tank12,Tank
20180707_Tank13,59.74,34.6,Tank13,Tank
20180707_Tank14,59.7,34.59,Tank14,Tank
20180707_Tank15,59.86,34.58,Tank15,Tank
