"Sample.ID","TA","Mass","Tank","Type"
"20180707_Tank10",2211.60821491468,59.64,"Tank10","Tank"
"20180707_Tank11",2204.91742967196,59.33,"Tank11","Tank"
"20180707_Tank12",2192.78636088361,59.6,"Tank12","Tank"
"20180707_Tank13",2188.14316001869,59.74,"Tank13","Tank"
"20180707_Tank14",2184.35777277887,59.7,"Tank14","Tank"
"20180707_Tank15",2189.84861121369,59.86,"Tank15","Tank"
