sample,mass,salinity,Sample.ID,Type
20180718_Tank10,59.9,34.42,Tank10,Tank
20180718_Tank11,59.69,34.37,Tank11,Tank
20180718_Tank12,59.06,34.43,Tank12,Tank
20180718_Tank13,59.44,34.46,Tank13,Tank
20180718_Tank14,59.34,34.55,Tank14,Tank
20180718_Tank15,59.48,34.42,Tank15,Tank
