sample,mass,salinity,Sample.ID,Type
20180718_JUNK15,59.74,34.42,JUNK15,JUNK
20180718_CRM1,59.45,33.331,CRM1,CRM
20180718_CRM2,59.19,33.331,CRM2,CRM
