"Sample.ID","TA","Mass","Tank","Type"
"20180718_JUNK15",2227.7922270662,59.74,"JUNK15","JUNK"
"20180718_CRM1",2244.83850075454,59.45,"CRM1","CRM"
"20180718_CRM2",2242.97416425296,59.19,"CRM2","CRM"
