"Sample.ID","TA","Mass","Tank","Type"
"20180623_Tank10",2188.48418738376,59.2,"Tank10","Tank"
"20180623_Tank11",2160.42710784173,59.4,"Tank11","Tank"
"20180623_Tank12",2182.18883384097,59.04,"Tank12","Tank"
"20180623_Tank13",2179.55931681194,59.09,"Tank13","Tank"
"20180623_Tank14",2165.13575221204,59.57,"Tank14","Tank"
"20180623_Tank15",2176.46709951648,59.15,"Tank15","Tank"
"20180623_Conical16",2165.54062424943,59.28,"Conical16","Conical"
"20180623_Conical17",2173.76100529904,59.09,"Conical17","Conical"
"20180623_Conical18",2195.90559173889,59.21,"Conical18","Conical"
