sample,mass,salinity,Sample.ID,Type
20180729_JUNK15,59.68,34.47,JUNK15,JUNK
20180729_CRM1,59.54,33.607,CRM1,CRM
20180729_CRM2,59.37,33.607,CRM2,CRM
