sample,mass,salinity,Sample.ID,Type
20180729_Tank12,59.34,34.5,Tank12,Tank
20180729_Tank10,59.09,34.42,Tank10,Tank
20180729_Tank14,59.6,34.54,Tank14,Tank
20180729_Tank15,59.91,34.53,Tank15,Tank
20180729_Tank13,59.88,34.51,Tank13,Tank
20180729_Tank11,59.1,34.48,Tank11,Tank
