"Sample.ID","TA","Mass","Tank","Type"
"20180729_JUNK15",2200.90628998483,59.68,"JUNK15","JUNK"
"20180729_CRM1",2207.22866981325,59.54,"CRM1","CRM"
"20180729_CRM2",2207.9805992841,59.37,"CRM2","CRM"
