sample,mass,salinity,Sample.ID,Type
20180629_Tank10,59.02,34.46,Tank10,Tank
20180629_Tank11,59.75,34.48,Tank11,Tank
20180629_Tank12,59.38,34.47,Tank12,Tank
20180629_Tank13,59.88,34.48,Tank13,Tank
20180629_Tank14,59.39,34.46,Tank14,Tank
20180629_Tank15,59.37,34.45,Tank15,Tank
