sample,mass,salinity,Sample.ID,Type
20180716_Tank10,59.45,34.36,Tank10,Tank
20180716_Tank11,59.57,34.37,Tank11,Tank
20180716_Tank12,59.83,34.39,Tank12,Tank
20180716_Tank13,59.87,34.39,Tank13,Tank
20180716_Tank14,59.93,34.44,Tank14,Tank
20180716_Tank15,59.31,34.42,Tank15,Tank
