sample,mass,salinity,Sample.ID,Type
20180716_JUNK15,59.63,34.42,JUNK15,JUNK
20180716_CRM1,59.66,33.331,CRM1,CRM
20180716_CRM2,59.32,33.331,CRM2,CRM
