sample,mass,salinity,Sample.ID,Type
20180723_JUNK15,59.36,34.42,JUNK15,JUNK
20180723_CRM1,59.21,33.331,CRM1,CRM
20180723_CRM2,59.79,33.331,CRM2,CRM
