"Sample.ID","TA","Mass","Tank","Type"
"20180627_JUNK",2218.7835656236,59.55,"JUNK","JUNK"
"20180627_CRM1",2223.91594715496,59.5,"CRM1","CRM"
"20180627_CRM2",2224.41664257676,59.56,"CRM2","CRM"
