sample,mass,salinity,Sample.ID,Type
20180627_Tank10,60,34.42,Tank10,Tank
20180627_Tank11,59.6,34.43,Tank11,Tank
20180627_Tank12,59.65,34.4,Tank12,Tank
20180627_Tank13,59.45,34.42,Tank13,Tank
20180627_Tank14,59.45,34.39,Tank14,Tank
20180627_Tank15,59.61,34.32,Tank15,Tank
20180627_Conical16,59.67,34.36,Conical16,Conical
20180627_Conical17,59.16,34.41,Conical17,Conical
20180627_Conical18,59.56,34.31,Conical18,Conical
