sample,mass,salinity,Sample.ID,Type
20180727_JUNK15,59.49,34.43,JUNK15,JUNK
20180727_CRM1,59.71,33.331,CRM1,CRM
20180727_CRM2,59.57,33.331,CRM2,CRM
