sample,mass,salinity,Sample.ID,Type
20180727_Tank12,59.04,34.46,Tank12,Tank
20180727_Tank10,59.1,34.45,Tank10,Tank
20180727_Tank13,59.55,34.46,Tank13,Tank
20180727_Tank11,59.63,34.45,Tank11,Tank
20180727_Tank14,59.55,34.44,Tank14,Tank
20180727_Tank15,59.39,34.43,Tank15,Tank
