Sample.ID,TA,Mass,Tank,Type
20180727_JUNK15,2191.404325,59.49,JUNK15,JUNK
20180727_CRM1,2192.46443,59.71,CRM1,CRM
20180727_CRM2,2194.381559,59.57,CRM2,CRM
