sample,mass,salinity,Sample.ID,Type
20180709_Tank10,59.15,34.45,Tank10,Tank
20180709_Tank11,59.27,34.43,Tank11,Tank
20180709_Tank12,59.64,34.41,Tank12,Tank
20180709_Tank13,59.82,34.4,Tank13,Tank
20180709_Tank14,59.58,34.39,Tank14,Tank
20180709_Tank15,59.67,34.48,Tank15,Tank
