"Sample.ID","TA","Mass","Tank","Type"
"20180702_JUNK15",2181.31566200127,59.24,"JUNK15","JUNK"
"20180702_CRM1",2173.46522398653,59.09,"CRM1","CRM"
"20180702_CRM2",2170.55864024354,59.82,"CRM2","CRM"
