"Sample.ID","TA","Mass","Tank","Type"
"20180621_Tank10",2201.40143561972,59.6,"Tank10","Tank"
"20180621_Tank11",2203.97276976478,59.23,"Tank11","Tank"
"20180621_Tank12",2198.95649888908,59.44,"Tank12","Tank"
"20180621_Tank13",2215.46749741115,59.15,"Tank13","Tank"
"20180621_Tank14",2204.77487931014,59.53,"Tank14","Tank"
"20180621_Tank15",2244.86740321658,59.3,"Tank15","Tank"
"20180621_Conical16",2199.62622506776,59.43,"Conical16","Conical"
"20180621_Conical17",2196.37778674922,59.58,"Conical17","Conical"
"20180621_Conical18",2210.91430129804,59.39,"Conical18","Conical"
