sample,mass,salinity,Sample.ID,Type
20180715_JUNK15,59.65,34.42,JUNK15,JUNK
20180715_CRM1,59.01,33.331,CRM1,CRM
20180715_CRM2,59.92,33.331,CRM2,CRM
