"Sample.ID","TA","Mass","Tank","Type"
"20180618_Tank10",2203.11605968677,59.47,"Tank10","Tank"
"20180618_Tank11",2208.49231694657,59.44,"Tank11","Tank"
"20180618_Tank12",2187.66409533131,59.91,"Tank12","Tank"
"20180618_Tank13",2225.28405906708,59.07,"Tank13","Tank"
"20180618_Tank14",2195.84143590923,59.25,"Tank14","Tank"
"20180618_Tank15",2179.38337766912,59.6,"Tank15","Tank"
"20180618_Conical16",2195.66447355733,59.29,"Conical16","Conical"
"20180618_Conical17",2184.01327692744,59.78,"Conical17","Conical"
"20180618_Conical18",2200.49284991258,59.42,"Conical18","Conical"
