sample,mass,salinity,Sample.ID,Type
20180724_Tank10,59.45,34.41,Tank10,Tank
20180724_Tank12,59.53,34.39,Tank12,Tank
20180724_Tank13,59.09,34.41,Tank13,Tank
20180724_Tank11,59.59,34.37,Tank11,Tank
20180724_Tank14,59.69,34.37,Tank14,Tank
20180724_Tank15,59.35,34.4,Tank15,Tank
