"Sample.ID","TA","Mass","Tank","Type"
"20180724_JUNK15",2214.99695251326,59.1,"JUNK15","JUNK"
"20180724_CRM1",2225.22533060616,59.92,"CRM1","CRM"
"20180724_CRM2",2225.94984272144,59.46,"CRM2","CRM"
