sample,mass,salinity,Sample.ID,Type
20180724_JUNK15,59.1,34.4,JUNK15,JUNK
20180724_CRM1,59.92,33.331,CRM1,CRM
20180724_CRM2,59.46,33.331,CRM2,CRM
