"Sample.ID","TA","Mass","Tank","Type"
"20180701_Tank10",2204.31361119485,59.79,"Tank10","Tank"
"20180701_Tank11",2211.0399411819,59.86,"Tank11","Tank"
"20180701_Tank12",2190.88405721018,59.97,"Tank12","Tank"
"20180701_Tank13",2199.61410059599,59.94,"Tank13","Tank"
"20180701_Tank14",2209.07184154575,59.66,"Tank14","Tank"
"20180701_Tank15",2194.50588556996,59.88,"Tank15","Tank"
