sample,mass,salinity,Sample.ID,Type
20180701_Tank10,59.79,34.44,Tank10,Tank
20180701_Tank11,59.86,34.48,Tank11,Tank
20180701_Tank12,59.97,34.48,Tank12,Tank
20180701_Tank13,59.94,34.48,Tank13,Tank
20180701_Tank14,59.66,34.46,Tank14,Tank
20180701_Tank15,59.88,34.52,Tank15,Tank
