"Sample.ID","TA","Mass","Tank","Type"
"20180726_Tank11",2186.05843231767,59.51,"Tank11","Tank"
"20180726_Tank12",2169.74678555809,59.42,"Tank12","Tank"
"20180726_Tank14",2181.1998949427,59.17,"Tank14","Tank"
"20180726_Tank13",2160.1243488966,59,"Tank13","Tank"
"20180726_Tank10",2163.02287362155,59.91,"Tank10","Tank"
"20180726_Tank15",2163.45798088629,59.04,"Tank15","Tank"
