sample,mass,salinity,Sample.ID,Type
20180726_JUNK15,59.91,34.5,JUNK15,JUNK
20180726_CRM1,59.78,33.331,CRM1,CRM
20180726_CRM2,59.38,33.331,CRM2,CRM
