sample,mass,salinity,Sample.ID,Type
20180712_Tank10,59.07,34.49,Tank10,Tank
20180712_Tank11,59.84,34.47,Tank11,Tank
20180712_Tank12,59.41,34.45,Tank12,Tank
20180712_Tank13,59.32,34.45,Tank13,Tank
20180712_Tank14,59.61,34.48,Tank14,Tank
20180712_Tank15,59.69,34.47,Tank15,Tank
