sample,mass,salinity,Sample.ID,Type
20180712_JUNK15,59.58,34.47,JUNK15,JUNK
20180712_CRM1,59.51,33.607,CRM1,CRM
20180712_CRM2,59.97,33.607,CRM2,CRM
