"Sample.ID","TA","Mass","Tank","Type"
"20180625_Tank10",2224.22073837091,59.26,"Tank10","Tank"
"20180625_Tank11",2179.4695913315,59.87,"Tank11","Tank"
"20180625_Tank12",2192.00795890972,59.73,"Tank12","Tank"
"20180625_Tank13",2187.90692125356,59.33,"Tank13","Tank"
"20180625_Tank14",2184.64616922929,59.47,"Tank14","Tank"
"20180625_Tank15",2193.24599606346,59.71,"Tank15","Tank"
"20180625_Conical16",2188.98515054833,59.28,"Conical16","Conical"
"20180625_Conical17",2190.70455742439,59.44,"Conical17","Conical"
"20180625_Conical18",2192.10659701075,59.78,"Conical18","Conical"
