sample,mass,salinity,Sample.ID,Type
20180728_Tank15,59.6,34.47,Tank15,Tank
20180728_Tank11,59.03,34.43,Tank11,Tank
20180728_Tank13,59.65,34.45,Tank13,Tank
20180728_Tank12,59.37,34.47,Tank12,Tank
20180728_Tank14,59.06,34.46,Tank14,Tank
20180728_Tank10,59.52,34.4,Tank10,Tank
