"Sample.ID","TA","Mass","Tank","Type"
"20180626_JUNK15",2225.27330838955,59.38,"JUNK","JUNK"
"20180626_CRM1",2224.34149249504,59.32,"CRM1","CRM"
"20180626_CRM2",2224.33629508835,59.01,"CRM2","CRM"
