"Sample.ID","TA","Mass","Tank","Type"
"20180705_JUNK15",2208.31157578087,59.87,"JUNK15","JUNK"
"20180705_CRM1",2228.66936993831,59.88,"CRM1","CRM"
"20180705_CRM2",2229.12789823918,59.57,"CRM2","CRM"
